Filename,Label,Spectrogram_Path,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
New_AS_151.wav,AS,./Dataset/Spectrograms\AS\New_AS_151.png,-398.3288,92.584045,64.38012,47.29656,25.205446,6.603207,-1.0791166,-6.513507,-4.7459717,-2.4345024,-1.816605,0.18042402,-2.6857283
New_AS_152.wav,AS,./Dataset/Spectrograms\AS\New_AS_152.png,-577.2984,95.58404,75.47793,49.069218,23.730957,5.055634,-4.817683,-7.1383157,-5.12556,-2.1170423,-0.20650944,0.12596816,-0.5157496
New_AS_153.wav,AS,./Dataset/Spectrograms\AS\New_AS_153.png,-577.54224,95.85623,75.481804,48.743637,23.167572,4.466124,-5.21894,-7.2543435,-5.007286,-1.8982755,-0.017857946,0.20029712,-0.5929009
New_AS_154.wav,AS,./Dataset/Spectrograms\AS\New_AS_154.png,-579.7774,95.234795,75.14627,48.70362,23.301094,4.6175833,-5.155868,-7.3153896,-5.1776075,-2.1337557,-0.25856596,0.0077369073,-0.72380936
New_AS_155.wav,AS,./Dataset/Spectrograms\AS\New_AS_155.png,-572.78485,107.91754,85.00573,54.906776,26.064175,4.9004216,-6.1632113,-8.642309,-6.2914686,-2.914521,-0.82547385,-0.5091093,-1.2784411
New_AS_156.wav,AS,./Dataset/Spectrograms\AS\New_AS_156.png,-504.22424,118.57869,93.32713,59.78065,27.089474,2.5637949,-10.584117,-13.49018,-10.098071,-4.8586698,-0.8701419,0.8101354,0.7017473
New_AS_157.wav,AS,./Dataset/Spectrograms\AS\New_AS_157.png,-505.02994,118.32818,92.70777,59.115486,26.808102,2.8280127,-9.852163,-12.421424,-8.863333,-3.7314532,-0.14317752,0.9925596,0.4123893
New_AS_158.wav,AS,./Dataset/Spectrograms\AS\New_AS_158.png,-499.17587,112.7038,88.994995,57.44844,26.633474,3.4357405,-9.082644,-11.965159,-8.944199,-4.2598133,-0.85106426,0.3434712,-0.055963717
New_AS_159.wav,AS,./Dataset/Spectrograms\AS\New_AS_159.png,-498.84152,116.73595,91.981544,59.094093,27.052683,3.0443604,-9.764325,-12.501098,-9.098379,-4.0234265,-0.39726537,0.75185204,0.06609449
New_AS_160.wav,AS,./Dataset/Spectrograms\AS\New_AS_160.png,-514.46,115.405174,91.38584,59.3821,28.017897,4.230368,-8.850008,-12.173465,-9.390559,-4.732821,-1.2313052,0.03173573,-0.4202289
New_AS_161.wav,AS,./Dataset/Spectrograms\AS\New_AS_161.png,-512.70966,112.59137,89.45519,58.439415,27.77389,4.2530446,-8.858182,-12.25723,-9.42583,-4.6089272,-0.980429,0.24391027,-0.42158112
New_AS_162.wav,AS,./Dataset/Spectrograms\AS\New_AS_162.png,-513.1312,115.61456,91.34475,59.013275,27.36252,3.4385986,-9.590238,-12.734211,-9.75964,-4.9845643,-1.4398218,-0.14081061,-0.5082931
New_AS_163.wav,AS,./Dataset/Spectrograms\AS\New_AS_163.png,-511.27682,117.88842,93.254616,60.380825,28.125568,3.6979675,-9.57648,-12.633952,-9.30584,-4.1042376,-0.29835975,0.9330668,0.16793703
New_AS_164.wav,AS,./Dataset/Spectrograms\AS\New_AS_164.png,-470.81674,122.31095,92.024254,52.75558,16.103163,-9.311578,-20.577673,-20.279604,-13.963794,-6.9887376,-2.4237869,-0.72308975,-0.77366424
New_AS_165.wav,AS,./Dataset/Spectrograms\AS\New_AS_165.png,-474.7147,125.47962,94.38776,54.16162,16.735048,-9.110254,-20.517988,-20.241854,-13.964946,-7.069258,-2.566098,-0.8650367,-0.88680863
New_AS_166.wav,AS,./Dataset/Spectrograms\AS\New_AS_166.png,-314.2394,88.28604,55.7742,41.217724,21.771698,7.572444,-1.7582134,-8.893953,-9.352904,-5.959236,-4.663347,-1.0219979,-1.8518268
New_AS_167.wav,AS,./Dataset/Spectrograms\AS\New_AS_167.png,-274.7314,76.30638,41.85814,31.122068,22.154417,7.911967,-1.1216351,-4.254316,-7.9245133,-6.2700944,-4.8874426,-1.974307,-1.492767
New_AS_168.wav,AS,./Dataset/Spectrograms\AS\New_AS_168.png,-280.5753,75.349304,45.398914,34.68552,18.182617,8.601613,0.9571276,-6.7772317,-8.094036,-6.493534,-5.6563983,-1.0964342,-2.2754757
New_AS_169.wav,AS,./Dataset/Spectrograms\AS\New_AS_169.png,-265.11688,75.31177,42.238155,31.263023,18.24233,7.188531,0.29746124,-7.466377,-5.3540745,-7.179143,-5.155865,-2.5201087,-1.2978265
New_AS_170.wav,AS,./Dataset/Spectrograms\AS\New_AS_170.png,-467.51495,124.99233,94.08539,54.063725,16.770159,-9.050304,-20.502571,-20.25455,-13.918906,-6.876439,-2.2102258,-0.42030084,-0.461813
New_AS_171.wav,AS,./Dataset/Spectrograms\AS\New_AS_171.png,-467.91104,121.687294,91.562096,52.539654,16.166214,-9.012486,-20.149935,-19.842293,-13.582883,-6.646932,-2.0498972,-0.2593682,-0.2267164
New_AS_172.wav,AS,./Dataset/Spectrograms\AS\New_AS_172.png,-270.8933,76.889915,43.23939,35.57491,18.561306,9.535503,-1.7637082,-4.7604585,-9.790505,-6.6312027,-5.33346,-1.9740138,-1.8658329
New_AS_173.wav,AS,./Dataset/Spectrograms\AS\New_AS_173.png,-283.93274,77.80991,48.193115,34.524918,18.237461,7.3368134,-1.9748821,-5.792334,-4.922693,-7.9218483,-3.5137112,-0.45291626,-1.369568
New_AS_174.wav,AS,./Dataset/Spectrograms\AS\New_AS_174.png,-268.67792,71.30507,40.245964,29.017397,17.148209,7.676515,2.5535564,-5.049122,-6.144315,-5.9761243,-5.1362767,-3.3598008,-1.0805291
New_AS_175.wav,AS,./Dataset/Spectrograms\AS\New_AS_175.png,-246.95491,71.86923,37.219986,23.166973,17.215828,8.703497,-1.0651995,-1.8969661,-6.592401,-5.6853304,-4.3233314,-3.6400635,-0.9188669
New_AS_176.wav,AS,./Dataset/Spectrograms\AS\New_AS_176.png,-277.23196,75.82189,40.92223,31.72605,19.373924,7.9260163,2.2713802,-6.617666,-7.101679,-5.737387,-5.3579445,-2.6696796,-2.276018
New_AS_177.wav,AS,./Dataset/Spectrograms\AS\New_AS_177.png,-297.65518,78.41623,49.61983,37.087982,19.337532,8.000156,-2.693466,-7.0397067,-9.530923,-6.5770097,-5.098165,-2.6358776,-1.5042992
New_AS_178.wav,AS,./Dataset/Spectrograms\AS\New_AS_178.png,-257.54468,67.98195,34.14885,27.62697,18.293009,7.087103,0.939977,-3.9127533,-5.4309793,-6.1405044,-4.340525,-1.7839359,-1.9867325
New_AS_179.wav,AS,./Dataset/Spectrograms\AS\New_AS_179.png,-258.88446,72.02299,41.17875,30.82403,18.155125,5.787669,1.1357558,-6.3361006,-6.4057736,-6.281415,-4.071713,-1.6264185,-0.90004146
New_AS_180.wav,AS,./Dataset/Spectrograms\AS\New_AS_180.png,-565.8597,132.65851,97.3018,52.797974,13.412943,-11.293831,-19.575556,-16.304714,-8.882254,-3.0312142,-0.7551268,-0.969773,-1.6170387
New_AS_181.wav,AS,./Dataset/Spectrograms\AS\New_AS_181.png,-554.09143,128.56633,94.6774,51.77541,13.450991,-10.956485,-19.433666,-16.405704,-9.012884,-3.0444546,-0.73846406,-1.136,-2.0548356
New_AS_182.wav,AS,./Dataset/Spectrograms\AS\New_AS_182.png,-567.02563,133.47586,98.15125,53.477623,13.63176,-11.69411,-20.471188,-17.348333,-9.727099,-3.5401168,-1.0318893,-1.2065732,-1.9039023
New_AS_183.wav,AS,./Dataset/Spectrograms\AS\New_AS_183.png,-564.18054,132.25208,97.63982,53.69796,14.252546,-11.078726,-20.043423,-16.96564,-9.087694,-2.484017,0.25723803,-0.15129648,-1.541747
New_AS_184.wav,AS,./Dataset/Spectrograms\AS\New_AS_184.png,-514.7858,118.429955,93.54071,60.739044,28.846003,4.6727843,-8.704776,-12.148118,-9.297447,-4.490925,-0.8237852,0.629871,0.36443415
New_AS_185.wav,AS,./Dataset/Spectrograms\AS\New_AS_185.png,-511.91806,116.808556,90.84692,59.130627,28.080797,4.2127686,-9.184418,-12.80696,-10.242278,-5.5833783,-1.9153597,-0.4493772,-0.73422724
New_AS_186.wav,AS,./Dataset/Spectrograms\AS\New_AS_186.png,-514.73425,115.73179,91.376015,58.915573,27.12232,3.0857701,-9.984509,-13.082484,-9.996732,-5.0966606,-1.4628053,-0.124879144,-0.4700663
New_AS_187.wav,AS,./Dataset/Spectrograms\AS\New_AS_187.png,-513.3865,115.91132,91.29118,58.880325,27.414753,3.6443412,-9.3646965,-12.472792,-9.34961,-4.3854814,-0.72317725,0.5526563,0.00047720107
New_AS_188.wav,AS,./Dataset/Spectrograms\AS\New_AS_188.png,-374.89978,111.05976,84.44868,60.342274,34.546497,15.90953,4.3164053,-4.1039147,-1.9333516,-2.0416498,-3.4968638,0.4019943,-3.9068458
New_AS_189.wav,AS,./Dataset/Spectrograms\AS\New_AS_189.png,-367.29718,116.40093,87.91545,60.61078,31.587091,14.759804,7.951731,-4.666837,-8.506055,-0.84026164,-1.2927102,0.33932027,-1.0056984
New_AS_190.wav,AS,./Dataset/Spectrograms\AS\New_AS_190.png,-427.83728,147.87474,109.35644,61.24635,18.974209,-7.7512364,-17.847221,-16.779306,-11.7401705,-7.528462,-5.3157263,-4.074959,-2.7726943
New_AS_191.wav,AS,./Dataset/Spectrograms\AS\New_AS_191.png,-340.81754,125.15779,82.078964,45.738094,14.120947,-4.0186853,-6.143646,-18.286182,-10.735067,-4.6322265,-7.6069493,-3.1494102,-5.5466022
New_AS_192.wav,AS,./Dataset/Spectrograms\AS\New_AS_192.png,-558.8113,95.30827,76.83843,51.812366,26.61456,6.6937127,-5.068966,-8.828537,-7.0605855,-3.1430247,0.066754356,1.0926867,-0.069376506
New_AS_193.wav,AS,./Dataset/Spectrograms\AS\New_AS_193.png,-542.6421,90.80278,73.192764,49.4916,25.740427,6.9374433,-4.3002825,-8.073295,-6.6155233,-3.0658762,-0.11939662,0.83237404,-0.22078927
New_AS_194.wav,AS,./Dataset/Spectrograms\AS\New_AS_194.png,-500.8683,93.80942,75.013214,49.775375,24.70582,5.235425,-6.0146627,-9.514819,-7.8709655,-4.28819,-1.2435806,0.12308288,-0.1393212
New_AS_195.wav,AS,./Dataset/Spectrograms\AS\New_AS_195.png,-506.11224,95.2535,76.10565,50.44899,25.036726,5.3644767,-5.9749694,-9.52801,-7.9611015,-4.4894795,-1.5588654,-0.26931652,-0.55055314
New_AS_196.wav,AS,./Dataset/Spectrograms\AS\New_AS_196.png,-433.77097,121.44688,100.47147,71.5817,41.270676,15.119785,-3.4474814,-13.598851,-16.750778,-15.53131,-12.532453,-9.511332,-7.2723713
New_AS_197.wav,AS,./Dataset/Spectrograms\AS\New_AS_197.png,-436.58246,115.8607,96.118835,68.89836,40.232124,15.306875,-2.6401916,-12.737389,-16.20485,-15.404404,-12.687659,-9.685111,-7.2128625
New_AS_198.wav,AS,./Dataset/Spectrograms\AS\New_AS_198.png,-445.6102,117.70505,97.936134,70.29437,40.850853,15.134334,-3.3479025,-13.676884,-17.120346,-16.110565,-13.135648,-9.991394,-7.568668
New_AS_199.wav,AS,./Dataset/Spectrograms\AS\New_AS_199.png,-437.9303,112.90627,94.55572,68.757225,41.02625,16.452139,-1.6414223,-12.246315,-16.360327,-16.103846,-13.72631,-10.90808,-8.535018
New_AS_200.wav,AS,./Dataset/Spectrograms\AS\New_AS_200.png,-451.1489,114.921425,95.74659,68.83652,40.02132,14.693713,-3.6231804,-13.888622,-17.244148,-16.078697,-12.937741,-9.717607,-7.3651223
New_MR_121.wav,MR,./Dataset/Spectrograms\MR\New_MR_121.png,-520.1085,132.35669,106.91341,71.9988,36.074833,6.623016,-12.015876,-19.41964,-18.369514,-13.153837,-7.724643,-4.45404,-3.8382068
New_MR_122.wav,MR,./Dataset/Spectrograms\MR\New_MR_122.png,-516.0758,129.79437,104.87606,70.69124,35.527954,6.7003803,-11.56165,-18.860636,-17.919075,-12.918038,-7.704148,-4.5867476,-4.0531836
New_MR_123.wav,MR,./Dataset/Spectrograms\MR\New_MR_123.png,-524.42377,133.277,107.33663,71.82462,35.43425,5.801375,-12.717046,-19.812843,-18.444311,-13.051756,-7.6487803,-4.563248,-4.1754346
New_MR_124.wav,MR,./Dataset/Spectrograms\MR\New_MR_124.png,-518.2611,133.57132,107.53727,71.884445,35.320553,5.494005,-13.222199,-20.49058,-19.223421,-13.810539,-8.237657,-4.855611,-4.127697
New_MR_125.wav,MR,./Dataset/Spectrograms\MR\New_MR_125.png,-521.1937,131.2248,105.93201,71.195724,35.416615,6.0538516,-12.525179,-19.845945,-18.653257,-13.24747,-7.6418386,-4.2850113,-3.7159333
New_MR_126.wav,MR,./Dataset/Spectrograms\MR\New_MR_126.png,-523.23846,133.18948,107.473175,72.15965,35.788944,5.9374776,-12.960493,-20.416555,-19.200636,-13.6621,-7.8790736,-4.375654,-3.7635028
New_MR_127.wav,MR,./Dataset/Spectrograms\MR\New_MR_127.png,-521.08905,136.26509,109.8913,73.74686,36.63344,6.298768,-12.803486,-20.293104,-19.086279,-13.618215,-7.9438415,-4.482937,-3.745751
New_MR_128.wav,MR,./Dataset/Spectrograms\MR\New_MR_128.png,-525.69336,136.25276,109.39535,72.74216,35.375538,5.1963496,-13.394043,-20.244154,-18.557415,-12.97194,-7.5674005,-4.609655,-4.3626757
New_MR_129.wav,MR,./Dataset/Spectrograms\MR\New_MR_129.png,-516.1396,133.7533,107.312325,71.22939,34.445324,4.7341404,-13.576853,-20.340714,-18.705292,-13.223044,-7.895471,-4.9473996,-4.6493363
New_MR_130.wav,MR,./Dataset/Spectrograms\MR\New_MR_130.png,-516.1904,133.72379,107.636765,71.98956,35.559467,5.997755,-12.400981,-19.423717,-18.089504,-12.822912,-7.5581656,-4.538812,-4.1186566
New_MR_131.wav,MR,./Dataset/Spectrograms\MR\New_MR_131.png,-519.97046,131.95076,106.617424,71.8052,35.904743,6.3693213,-12.425113,-19.972086,-18.962048,-13.634285,-7.961286,-4.397156,-3.5418231
New_MR_132.wav,MR,./Dataset/Spectrograms\MR\New_MR_132.png,-527.4249,132.73647,106.95987,71.708405,35.631042,6.282221,-12.072075,-19.173061,-17.944658,-12.710984,-7.344552,-4.0926957,-3.3783784
New_MR_133.wav,MR,./Dataset/Spectrograms\MR\New_MR_133.png,-519.5941,134.69614,108.46425,72.53792,35.702927,5.695572,-13.044347,-20.16675,-18.642195,-12.974383,-7.272131,-3.961223,-3.493793
New_MR_134.wav,MR,./Dataset/Spectrograms\MR\New_MR_134.png,-516.4734,128.97652,104.39532,70.63027,35.821297,7.1741657,-11.108379,-18.571404,-17.829967,-12.96113,-7.7564807,-4.535745,-3.8445299
New_MR_135.wav,MR,./Dataset/Spectrograms\MR\New_MR_135.png,-517.1859,134.02336,108.08342,72.50745,35.93406,5.98622,-12.927302,-20.391054,-19.243336,-13.850997,-8.246925,-4.8760414,-4.2871084
New_MR_136.wav,MR,./Dataset/Spectrograms\MR\New_MR_136.png,-521.90985,129.4552,104.77539,70.8235,35.743347,6.790781,-11.740748,-19.30191,-18.459164,-13.319469,-7.77748,-4.285777,-3.4929106
New_MR_137.wav,MR,./Dataset/Spectrograms\MR\New_MR_137.png,-516.82996,133.97275,107.89769,72.171486,35.517002,5.625768,-13.072415,-20.204075,-18.700611,-13.034646,-7.308756,-3.9679158,-3.4934978
New_MR_138.wav,MR,./Dataset/Spectrograms\MR\New_MR_138.png,-520.71063,131.65648,106.3647,71.6131,35.784134,6.325429,-12.389855,-19.858458,-18.77864,-13.403672,-7.722637,-4.2007213,-3.434801
New_MR_139.wav,MR,./Dataset/Spectrograms\MR\New_MR_139.png,-521.7442,139.52203,112.23972,74.90064,36.660343,5.5635915,-13.794321,-21.07997,-19.403551,-13.448703,-7.4712443,-3.9758,-3.4303408
New_MR_140.wav,MR,./Dataset/Spectrograms\MR\New_MR_140.png,-531.449,132.86534,107.02355,71.67951,35.50305,6.069085,-12.34669,-19.493856,-18.320183,-13.173882,-7.930654,-4.8067837,-4.166851
New_MR_141.wav,MR,./Dataset/Spectrograms\MR\New_MR_141.png,-520.56024,132.77637,106.903534,71.505806,35.26894,5.806058,-12.562569,-19.567635,-18.190891,-12.8665695,-7.5716667,-4.5825458,-4.2389655
New_MR_142.wav,MR,./Dataset/Spectrograms\MR\New_MR_142.png,-526.1794,133.71826,107.738846,72.18966,35.773254,6.105503,-12.492014,-19.72582,-18.518444,-13.229429,-7.7931647,-4.52107,-3.8718004
New_MR_143.wav,MR,./Dataset/Spectrograms\MR\New_MR_143.png,-527.2318,133.19763,107.35681,72.00527,35.821922,6.4153786,-11.895647,-18.842468,-17.409328,-12.035731,-6.704214,-3.692146,-3.3327243
New_MR_144.wav,MR,./Dataset/Spectrograms\MR\New_MR_144.png,-519.042,132.52452,106.75901,71.49641,35.37004,5.946706,-12.470632,-19.5866,-18.319542,-13.032232,-7.662329,-4.5064163,-3.9788456
New_MR_145.wav,MR,./Dataset/Spectrograms\MR\New_MR_145.png,-523.24866,132.5944,106.71027,71.26235,34.90756,5.249898,-13.361998,-20.590414,-19.328732,-13.942193,-8.399322,-5.047012,-4.353725
New_MR_146.wav,MR,./Dataset/Spectrograms\MR\New_MR_146.png,-527.1751,132.876,107.011,71.62168,35.38199,5.890261,-12.535723,-19.600111,-18.227043,-12.785423,-7.221081,-3.8494942,-3.1227207
New_MR_147.wav,MR,./Dataset/Spectrograms\MR\New_MR_147.png,-523.78796,135.08067,108.916695,73.0642,36.271923,6.255614,-12.539531,-19.737326,-18.27771,-12.646904,-6.957881,-3.6566412,-3.2154272
New_MR_148.wav,MR,./Dataset/Spectrograms\MR\New_MR_148.png,-515.05554,130.38115,104.99624,70.28857,34.775448,5.883781,-12.205634,-19.2526,-18.134039,-13.088177,-7.9026523,-4.7739105,-4.1175056
New_MR_149.wav,MR,./Dataset/Spectrograms\MR\New_MR_149.png,-528.5469,136.51828,109.409676,72.55225,35.178715,5.190033,-13.164725,-19.925604,-18.380566,-13.074236,-7.8740644,-4.8658166,-4.3016315
New_MR_150.wav,MR,./Dataset/Spectrograms\MR\New_MR_150.png,-523.62445,129.61078,104.77723,70.62898,35.37895,6.343305,-12.15671,-19.589687,-18.580437,-13.3104515,-7.7311106,-4.3064747,-3.645602
New_MR_151.wav,MR,./Dataset/Spectrograms\MR\New_MR_151.png,-512.32263,128.88557,104.2534,70.34416,35.28412,6.346021,-12.1351385,-19.57936,-18.568228,-13.274233,-7.672834,-4.2584205,-3.6468718
New_MR_152.wav,MR,./Dataset/Spectrograms\MR\New_MR_152.png,-507.65698,126.04248,101.98993,68.90275,34.709583,6.459677,-11.691516,-19.225191,-18.625662,-13.8364935,-8.567175,-5.131802,-4.140049
New_MR_153.wav,MR,./Dataset/Spectrograms\MR\New_MR_153.png,-511.08087,127.99796,103.700294,70.25711,35.65745,7.010036,-11.47919,-19.252377,-18.769936,-13.976009,-8.615735,-5.0738945,-4.0451007
New_MR_154.wav,MR,./Dataset/Spectrograms\MR\New_MR_154.png,-519.6708,130.5616,105.321396,70.717026,35.16619,6.0918784,-12.225195,-19.407278,-18.251568,-13.032642,-7.669629,-4.4975295,-3.9809608
New_MR_155.wav,MR,./Dataset/Spectrograms\MR\New_MR_155.png,-520.3725,131.18541,106.059395,71.53495,35.937954,6.6645536,-11.943222,-19.386616,-18.346323,-13.048522,-7.459172,-4.031177,-3.3567848
New_MR_156.wav,MR,./Dataset/Spectrograms\MR\New_MR_156.png,-520.27924,130.55223,105.40941,70.94378,35.54002,6.581848,-11.68522,-18.901318,-17.85307,-12.773739,-7.521976,-4.3774314,-3.7826796
New_MR_157.wav,MR,./Dataset/Spectrograms\MR\New_MR_157.png,-516.36865,134.64746,108.40996,72.47906,35.640472,5.6239347,-13.138669,-20.296375,-18.802654,-13.131123,-7.3626285,-3.9164891,-3.2714062
New_MR_158.wav,MR,./Dataset/Spectrograms\MR\New_MR_158.png,-475.89703,131.62604,106.09696,71.12773,35.2551,5.985954,-12.380773,-19.51123,-18.275408,-13.006827,-7.6415744,-4.4908376,-3.9820216
New_MR_159.wav,MR,./Dataset/Spectrograms\MR\New_MR_159.png,-474.3468,136.63452,110.16413,73.880264,36.621864,6.1866713,-12.926475,-20.322239,-18.949179,-13.317076,-7.566229,-4.168245,-3.618704
New_MR_160.wav,MR,./Dataset/Spectrograms\MR\New_MR_160.png,-481.20703,131.26315,105.91126,71.16436,35.483284,6.3188267,-12.046577,-19.255095,-18.12801,-12.947968,-7.6160984,-4.4317265,-3.8304143
